ST,CB,PB,GO,CA,Methodology,Rebal.,Cost,Volatility,Return_1M,Return_3M,Return_6M,Return_9M,Return_12M
5,45,15,15,20,DCA,NO,111,6.185637411285494,1.44,-1.48,4.35,2.5,1.91
5,45,15,15,20,DCA,YES,111,5.311137591511806,1.32,-1.49,4.02,2.24,1.48
5,45,15,10,25,1-OFF,NO,102,1.8289213322362072,1.25,-0.31,5.43,4.56,4.44
5,45,15,10,25,1-OFF,YES,102,1.8560492250995115,1.25,-0.27,5.54,4.68,4.57
5,45,15,10,25,DCA,NO,102,6.184169019350169,1.25,-1.51,3.85,1.97,1.46
5,45,15,10,25,DCA,YES,102,5.307801237036242,1.16,-1.51,3.52,1.71,1.12
5,45,15,5,30,1-OFF,NO,93,1.469915490881708,1.06,-0.45,4.61,3.41,3.25
5,45,15,5,30,1-OFF,YES,93,1.5093910880962882,1.06,-0.41,4.73,3.57,3.42
5,45,15,5,30,DCA,NO,93,6.182721910801666,1.06,-1.54,3.34,1.43,1.0
5,45,15,5,30,DCA,YES,93,5.304565550354338,1.01,-1.53,3.02,1.18,0.75
5,45,15,0,35,1-OFF,NO,84,1.1590158479194725,0.88,-0.6,3.8,2.26,2.05
5,45,15,0,35,1-OFF,YES,84,1.2021725372709526,0.88,-0.55,3.92,2.45,2.27
5,45,15,0,35,DCA,NO,84,6.181296820117319,0.88,-1.57,2.84,0.9,0.55
5,45,15,0,35,DCA,YES,84,5.30143167142095,0.85,-1.55,2.52,0.65,0.39
5,45,10,40,0,1-OFF,NO,143,4.18117074733483,2.24,0.35,10.11,11.37,11.6
5,45,10,40,0,1-OFF,YES,143,4.153868879863644,2.24,0.37,10.24,11.39,11.62
5,45,10,40,0,DCA,NO,143,6.194469841184918,2.24,-1.41,6.84,5.23,4.31
5,45,10,40,0,DCA,YES,143,5.333847091487851,1.97,-1.47,6.52,4.99,3.46
5,45,10,35,5,1-OFF,NO,134,3.7942261455981403,2.05,0.21,9.29,10.22,10.41
5,45,10,35,5,1-OFF,YES,134,3.7690285672473545,2.05,0.24,9.42,10.25,10.43
5,45,10,35,5,DCA,NO,134,6.1929077327388375,2.05,-1.44,6.34,4.69,3.86
5,45,10,35,5,DCA,YES,134,5.3300359308802845,1.81,-1.49,6.02,4.45,3.09
5,45,10,30,10,1-OFF,NO,125,3.404019240762258,1.87,0.07,8.48,9.07,9.21
5,45,10,30,10,1-OFF,YES,125,3.3838003436030286,1.86,0.1,8.6,9.1,9.25
5,45,10,30,10,DCA,NO,125,6.191363497281135,1.87,-1.47,5.84,4.16,3.4
5,45,10,30,10,DCA,YES,125,5.326319992977366,1.66,-1.5,5.52,3.91,2.72
5,45,10,25,15,1-OFF,NO,116,3.0114996008100423,1.68,-0.08,7.67,7.91,8.02
5,45,10,25,15,1-OFF,YES,116,2.9990978901741054,1.68,-0.04,7.78,7.97,8.07
5,45,10,25,15,DCA,NO,116,6.18983777407484,1.68,-1.5,5.34,3.62,2.95
5,45,10,25,15,DCA,YES,116,5.322700353079197,1.5,-1.52,5.02,3.38,2.36
5,45,10,20,20,1-OFF,NO,107,2.6182954504366482,1.49,-0.22,6.85,6.76,6.82
5,45,10,20,20,1-OFF,YES,107,2.6164016293741423,1.49,-0.18,6.97,6.83,6.89
5,45,10,20,20,DCA,NO,107,6.188331220101456,1.49,-1.53,4.84,3.09,2.49
5,45,10,20,20,DCA,YES,107,5.319178099356928,1.34,-1.54,4.52,2.84,1.99
5,45,10,15,25,1-OFF,NO,98,2.227327235336109,1.31,-0.36,6.04,5.61,5.63
5,45,10,15,25,1-OFF,YES,98,2.238236510529632,1.3,-0.32,6.15,5.7,5.73
5,45,10,15,25,DCA,NO,98,6.186844510570226,1.31,-1.55,4.33,2.56,2.04
5,45,10,15,25,DCA,YES,98,5.315754332981312,1.19,-1.56,4.02,2.31,1.62
5,45,10,10,30,1-OFF,NO,90,1.8441721639269473,1.12,-0.5,5.23,4.46,4.43
5,45,10,10,30,1-OFF,YES,90,1.869191506612799,1.12,-0.46,5.34,4.58,4.56
5,45,10,10,30,DCA,NO,90,6.185378339443037,1.12,-1.58,3.83,2.02,1.59
5,45,10,10,30,DCA,YES,90,5.312430168252952,1.03,-1.58,3.52,1.78,1.26
5,45,10,5,35,1-OFF,NO,81,1.4803486290844943,0.93,-0.65,4.41,3.31,3.24
5,45,10,5,35,1-OFF,YES,81,1.51825589432724,0.93,-0.6,4.53,3.46,3.41
5,45,10,5,35,DCA,NO,81,6.183933419975642,0.93,-1.61,3.33,1.49,1.13
5,45,10,5,35,DCA,YES,81,5.309206732734289,0.87,-1.6,3.02,1.25,0.89
5,45,10,0,40,1-OFF,NO,72,1.161519788975356,0.74,-0.79,3.6,2.15,2.04
5,45,10,0,40,1-OFF,YES,72,1.2043952792372623,0.75,-0.74,3.72,2.35,2.26
5,45,10,0,40,DCA,NO,72,6.182510485275763,0.74,-1.64,2.83,0.95,0.68
5,45,10,0,40,DCA,YES,72,5.306085167383289,0.72,-1.62,2.52,0.72,0.53
5,45,5,45,0,1-OFF,NO,139,4.591569353457131,2.29,0.3,10.72,12.42,12.79
5,45,5,45,0,1-OFF,YES,139,4.562899858420707,2.29,0.32,10.86,12.44,12.81
5,45,5,45,0,DCA,NO,139,6.197244160056937,2.29,-1.45,7.33,5.81,4.89
5,45,5,45,0,DCA,YES,139,5.342297564429832,1.99,-1.53,7.02,5.6,3.97
5,45,5,40,5,1-OFF,NO,130,4.207850712932273,2.11,0.16,9.91,11.27,11.59
5,45,5,40,5,1-OFF,YES,130,4.1782992043067955,2.11,0.19,10.03,11.29,11.61
5,45,5,40,5,DCA,NO,130,6.195667204670846,2.11,-1.48,6.83,5.28,4.44
5,45,5,40,5,DCA,YES,130,5.33840411223343,1.83,-1.54,6.52,5.06,3.6
5,45,5,35,10,1-OFF,NO,121,3.8202082678324185,1.92,0.02,9.09,10.12,10.4
5,45,5,35,10,1-OFF,YES,121,3.7926383622011692,1.92,0.05,9.21,10.14,10.42
5,45,5,35,10,DCA,NO,121,6.194107476185436,1.92,-1.51,6.33,4.75,3.98
5,45,5,35,10,DCA,YES,121,5.3346048767189735,1.68,-1.56,6.02,4.52,3.24
5,45,5,30,15,1-OFF,NO,112,3.4291776016367024,1.73,-0.13,8.28,8.96,9.2
5,45,5,30,15,1-OFF,YES,112,3.406474741697603,1.73,-0.09,8.4,9.0,9.24
5,45,5,30,15,DCA,NO,112,6.192565595512604,1.73,-1.54,5.82,4.21,3.53
5,45,5,30,15,DCA,YES,112,5.3309009212497935,1.52,-1.57,5.52,3.99,2.87
5,45,5,25,20,1-OFF,NO,103,3.035654311909214,1.55,-0.27,7.47,7.81,8.01
5,45,5,25,20,1-OFF,YES,103,3.0206753741591976,1.54,-0.23,7.58,7.86,8.06
5,45,5,25,20,DCA,NO,103,6.1910422007526,1.55,-1.57,5.32,3.68,3.07
5,45,5,25,20,DCA,YES,103,5.327293321964552,1.36,-1.59,5.02,3.45,2.5
5,45,5,20,25,1-OFF,NO,95,2.6411755112105118,1.36,-0.41,6.65,6.66,6.81
5,45,5,20,25,1-OFF,YES,95,2.636644152010368,1.36,-0.37,6.76,6.73,6.88
5,45,5,20,25,DCA,NO,95,6.189537947686822,1.36,-1.6,4.82,3.14,2.62
5,45,5,20,25,DCA,YES,95,5.323783167904902,1.21,-1.61,4.52,2.92,2.13
5,45,5,15,30,1-OFF,NO,86,2.2484978523776262,1.17,-0.55,5.84,5.51,5.62
5,45,5,15,30,1-OFF,YES,86,2.2567733908201766,1.17,-0.5,5.95,5.6,5.71
5,45,5,15,30,DCA,NO,86,6.18805351028571,1.17,-1.63,4.32,2.61,2.17
5,45,5,15,30,DCA,YES,86,5.320371561144866,1.05,-1.63,4.02,2.38,1.77
5,45,5,10,35,1-OFF,NO,77,1.8628828332010132,0.99,-0.7,5.03,4.36,4.42
5,45,5,10,35,1-OFF,YES,77,1.8854079829783612,0.99,-0.64,5.13,4.48,4.55
5,45,5,10,35,DCA,NO,77,6.1865895812325595,0.99,-1.66,3.82,2.08,1.71
5,45,5,10,35,DCA,YES,77,5.317059616921817,0.89,-1.65,3.51,1.85,1.4
5,45,5,5,40,1-OFF,NO,68,1.4952009126474823,0.8,-0.84,4.21,3.2,3.23
5,45,5,5,40,1-OFF,YES,68,1.5310633038562278,0.8,-0.79,4.32,3.36,3.39
5,45,5,5,40,DCA,NO,68,6.18514687246343,0.8,-1.69,3.32,1.54,1.26
5,45,5,5,40,DCA,YES,68,5.3138484637691965,0.74,-1.67,3.01,1.32,1.03
5,45,5,0,45,1-OFF,NO,59,1.169796613990055,0.61,-0.98,3.4,2.05,2.03
5,45,5,0,45,1-OFF,YES,59,1.2117860223627757,0.61,-0.93,3.51,2.24,2.24
5,45,5,0,45,DCA,NO,59,6.183726115723865,0.61,-1.72,2.82,1.01,0.8
5,45,5,0,45,DCA,YES,59,5.3107392436510334,0.58,-1.69,2.51,0.79,0.67
5,45,0,50,0,1-OFF,NO,135,5.00000411262257,2.35,0.25,11.33,13.47,13.97
5,45,0,50,0,1-OFF,YES,135,4.972762446063095,2.35,0.27,11.47,13.49,14.01
5,45,0,50,0,DCA,NO,135,6.200032027021559,2.35,-1.49,7.82,6.4,5.47
5,45,0,50,0,DCA,YES,135,5.350817794126642,2.01,-1.58,7.52,6.22,4.49
5,45,0,45,5,1-OFF,NO,126,4.620102481721769,2.16,0.11,10.52,12.32,12.78
5,45,0,45,5,1-OFF,YES,126,4.589025832240871,2.16,0.14,10.65,12.33,12.8
5,45,0,45,5,DCA,NO,126,6.198440894844904,2.16,-1.52,7.32,5.87,5.02
5,45,0,45,5,DCA,YES,126,5.346843016377154,1.86,-1.59,7.02,5.68,4.12
5,45,0,40,10,1-OFF,NO,117,4.235905812550955,1.98,-0.03,9.71,11.17,11.58
5,45,0,40,10,1-OFF,YES,117,4.2038149724721885,1.97,0.0,9.83,11.18,11.61
5,45,0,40,10,DCA,NO,117,6.196866362712365,1.98,-1.55,6.81,5.33,4.56
5,45,0,40,10,DCA,YES,117,5.342961460774855,1.7,-1.61,6.52,5.14,3.75
5,45,0,35,15,1-OFF,NO,109,3.8477214787170824,1.79,-0.18,8.89,10.02,10.39
5,45,0,35,15,1-OFF,YES,109,3.8174861043389074,1.79,-0.14,9.01,10.03,10.41
5,45,0,35,15,DCA,NO,109,6.195309033740348,1.79,-1.58,6.31,4.8,4.11
5,45,0,35,15,DCA,YES,109,5.339174178813815,1.54,-1.63,6.02,4.6,3.38
5,45,0,30,20,1-OFF,NO,100,3.4560615555351673,1.6,-0.32,8.08,8.86,9.19
5,45,0,30,20,1-OFF,YES,100,3.4305762443582792,1.6,-0.27,8.19,8.89,9.23
5,45,0,30,20,DCA,NO,100,6.193769527720691,1.6,-1.61,5.81,4.27,3.65
5,45,0,30,20,DCA,YES,100,5.335482234667777,1.39,-1.64,5.52,4.06,3.01
5,45,0,25,25,1-OFF,NO,91,3.0617832704254213,1.42,-0.46,7.27,7.71,8.0
5,45,0,25,25,1-OFF,YES,91,3.0439199064732176,1.41,-0.41,7.37,7.75,8.05
5,45,0,25,25,DCA,NO,91,6.19224848159743,1.42,-1.64,5.31,3.73,3.2
5,45,0,25,25,DCA,YES,91,5.331886705317052,1.23,-1.66,5.02,3.52,2.64
5,45,0,20,30,1-OFF,NO,82,2.6663573513810923,1.23,-0.6,6.45,6.56,6.8
5,45,0,20,30,1-OFF,YES,82,2.658866386929351,1.23,-0.55,6.56,6.62,6.87
5,45,0,20,30,DCA,NO,82,6.190746549958507,1.23,-1.67,4.81,3.2,2.75
5,45,0,20,30,DCA,YES,82,5.328388680676879,1.07,-1.68,4.52,2.99,2.28
5,45,0,15,35,1-OFF,NO,73,2.272417468715218,1.04,-0.75,5.64,5.41,5.61
5,45,0,15,35,1-OFF,YES,73,2.277710652360204,1.04,-0.69,5.74,5.49,5.7
5,45,0,15,35,DCA,NO,73,6.1892644055424855,1.04,-1.7,4.31,2.66,2.29
5,45,0,15,35,DCA,YES,73,5.3249892637275655,0.92,-1.7,4.01,2.45,1.91
5,45,0,10,40,1-OFF,NO,64,1.8849787873062778,0.85,-0.89,4.83,4.25,4.41
5,45,0,10,40,1-OFF,YES,64,1.90461179963741,0.85,-0.83,4.93,4.37,4.54
5,45,0,10,40,DCA,NO,64,6.187802739761139,0.85,-1.73,3.81,2.13,1.84
5,45,0,10,40,DCA,YES,64,5.321689570646252,0.76,-1.72,3.51,1.92,1.54
5,45,0,5,45,1-OFF,NO,55,1.5143783137818623,0.67,-1.03,4.01,3.1,3.22
5,45,0,5,45,1-OFF,YES,55,1.5477056926755106,0.67,-0.97,4.12,3.25,3.38
5,45,0,5,45,DCA,NO,55,6.186362263238012,0.67,-1.76,3.3,1.6,1.38
5,45,0,5,45,DCA,YES,55,5.318490730940404,0.6,-1.74,3.01,1.39,1.17
5,45,0,0,50,1-OFF,NO,47,1.183772001154759,0.48,-1.17,3.2,1.95,2.02
5,45,0,0,50,1-OFF,YES,47,1.2242395094820753,0.48,-1.12,3.31,2.14,2.23
5,45,0,0,50,DCA,NO,47,6.1849437063639305,0.48,-1.79,2.8,1.06,0.93
5,45,0,0,50,DCA,YES,47,5.315393887583095,0.45,-1.76,2.51,0.86,0.81
5,40,55,0,0,1-OFF,NO,182,1.2394452228176938,1.87,0.96,5.01,2.83,1.95
5,40,55,0,0,1-OFF,YES,182,1.2693941116834033,1.88,0.97,5.15,3.02,2.14
5,40,55,0,0,DCA,NO,182,6.171751316869039,1.87,-0.89,2.65,0.38,-0.49
5,40,55,0,0,DCA,YES,182,5.265446395372847,1.88,-0.88,2.28,0.01,-0.76
5,40,50,5,0,1-OFF,NO,178,1.419963529101079,1.93,0.91,5.62,3.88,3.13
5,40,50,5,0,1-OFF,YES,178,1.4595284011470282,1.94,0.92,5.75,4.03,3.28
5,40,50,5,0,DCA,NO,178,6.17438939939137,1.93,-0.93,3.14,0.97,0.09
5,40,50,5,0,DCA,YES,178,5.273292991544406,1.9,-0.93,2.78,0.6,-0.26
5,40,50,0,5,1-OFF,NO,169,1.1987834094377152,1.74,0.77,4.81,2.73,1.93
5,40,50,0,5,1-OFF,YES,169,1.2308849741762744,1.75,0.78,4.94,2.92,2.14
5,40,50,0,5,DCA,NO,169,6.172950530531697,1.74,-0.96,2.64,0.43,-0.37
5,40,50,0,5,DCA,YES,169,5.270096990152236,1.74,-0.95,2.28,0.08,-0.62
5,40,45,10,0,1-OFF,NO,174,1.711275204408309,1.98,0.86,6.24,4.93,4.31
5,40,45,10,0,1-OFF,YES,174,1.7435119700438677,1.99,0.87,6.36,5.05,4.42
5,40,45,10,0,DCA,NO,174,6.177047754518095,1.98,-0.98,3.63,1.55,0.67
5,40,45,10,0,DCA,YES,174,5.281217749698258,1.92,-0.98,3.27,1.2,0.24
5,40,45,5,5,1-OFF,NO,165,1.398282184478941,1.8,0.72,5.42,3.78,3.12
5,40,45,5,5,1-OFF,YES,165,1.4387602416759628,1.8,0.74,5.55,3.93,3.28
5,40,45,5,5,DCA,NO,165,6.175588613631007,1.8,-1.0,3.13,1.02,0.21
5,40,45,5,5,DCA,YES,165,5.277932176177254,1.76,-1.0,2.78,0.68,-0.12
5,40,45,0,10,1-OFF,NO,156,1.162159645869199,1.61,0.57,4.61,2.63,1.92
5,40,45,0,10,1-OFF,YES,156,1.196494546644096,1.62,0.6,4.74,2.82,2.13
5,40,45,0,10,DCA,NO,156,6.17415175237218,1.61,-1.03,2.63,0.48,-0.24
5,40,45,0,10,DCA,YES,156,5.274748277154769,1.61,-1.02,2.28,0.15,-0.48
5,40,40,15,0,1-OFF,NO,170,2.0631925276178045,2.04,0.81,6.85,5.98,5.5
5,40,40,15,0,1-OFF,YES,170,2.08183521389904,2.04,0.83,6.98,6.08,5.57
5,40,40,15,0,DCA,NO,170,6.179725460257865,2.04,-1.02,4.12,2.14,1.25
5,40,40,15,0,DCA,YES,170,5.289219600800612,1.94,-1.03,3.77,1.81,0.75
5,40,40,10,5,1-OFF,NO,161,1.7045938049220395,1.85,0.67,6.03,4.83,4.3
5,40,40,10,5,1-OFF,YES,161,1.7365832732623439,1.86,0.69,6.16,4.95,4.42
5,40,40,10,5,DCA,NO,161,6.178246883842292,1.85,-1.05,3.62,1.61,0.79
5,40,40,10,5,DCA,YES,161,5.285845505502305,1.79,-1.05,3.27,1.28,0.39
5,40,40,5,10,1-OFF,NO,153,1.3808723255781803,1.67,0.53,5.22,3.68,3.11
5,40,40,5,10,1-OFF,YES,153,1.4220847059772013,1.67,0.55,5.35,3.84,3.27
5,40,40,5,10,DCA,NO,153,6.176789808363506,1.67,-1.08,3.11,1.07,0.34
5,40,40,5,10,DCA,YES,153,5.282572006923148,1.63,-1.07,2.78,0.75,0.02
5,40,40,0,15,1-OFF,NO,144,1.1300127872880241,1.48,0.38,4.41,2.53,1.91
5,40,40,0,15,1-OFF,YES,144,1.166572319573528,1.48,0.41,4.54,2.72,2.13
5,40,40,0,15,DCA,NO,144,6.175354977214377,1.48,-1.11,2.61,0.54,-0.12
5,40,40,0,15,DCA,YES,144,5.279400242827721,1.47,-1.09,2.28,0.22,-0.34
5,40,35,20,0,1-OFF,NO,166,2.446593792705827,2.09,0.76,7.46,7.03,6.68
5,40,35,20,0,1-OFF,YES,166,2.4508700958842864,2.1,0.78,7.59,7.1,6.73
5,40,35,20,0,DCA,NO,166,6.182421622889149,2.09,-1.06,4.6,2.73,1.83
5,40,35,20,0,DCA,YES,166,5.297297488409253,1.97,-1.09,4.27,2.41,1.25
5,40,35,15,5,1-OFF,NO,158,2.0669841775021314,1.91,0.62,6.65,5.88,5.49
5,40,35,15,5,1-OFF,YES,158,2.084701683654343,1.91,0.64,6.77,5.98,5.57
5,40,35,15,5,DCA,NO,158,6.180924421909755,1.91,-1.09,4.1,2.19,1.37
5,40,35,15,5,DCA,YES,158,5.293835909945925,1.81,-1.1,3.77,1.88,0.89
5,40,35,10,10,1-OFF,NO,149,1.7016399909024218,1.72,0.48,5.83,4.73,4.29
5,40,35,10,10,1-OFF,YES,149,1.7331419618277628,1.72,0.5,5.96,4.85,4.41
5,40,35,10,10,DCA,NO,149,6.179447966493665,1.72,-1.12,3.6,1.66,0.92
5,40,35,10,10,DCA,YES,149,5.290473862130094,1.65,-1.12,3.27,1.35,0.53
5,40,35,5,15,1-OFF,NO,140,1.3679349151274616,1.53,0.33,5.02,3.58,3.1
5,40,35,5,15,1-OFF,YES,140,1.4096345304478906,1.54,0.36,5.15,3.74,3.26
5,40,35,5,15,DCA,NO,140,6.177992978493182,1.53,-1.15,3.1,1.13,0.46
5,40,35,5,15,DCA,YES,140,5.287212470473355,1.49,-1.14,2.77,0.82,0.16
5,40,35,0,20,1-OFF,NO,131,1.102782112083365,1.35,0.19,4.21,2.42,1.9
5,40,35,0,20,1-OFF,YES,131,1.141454936774011,1.35,0.22,4.34,2.62,2.12
5,40,35,0,20,DCA,NO,131,6.1765601998908,1.35,-1.18,2.6,0.59,0.01
5,40,35,0,20,DCA,YES,131,5.284052873735183,1.34,-1.16,2.28,0.29,-0.2
5,40,30,25,0,1-OFF,NO,163,2.8461937653766527,2.15,0.71,8.07,8.08,7.87
5,40,30,25,0,1-OFF,YES,163,2.837609442692674,2.15,0.73,8.2,8.13,7.89
5,40,30,25,0,DCA,NO,163,6.185135376088,2.15,-1.1,5.09,3.32,2.41
5,40,30,25,0,DCA,YES,163,5.30545036868173,1.99,-1.14,4.77,3.01,1.76
5,40,30,20,5,1-OFF,NO,154,2.457667653753508,1.96,0.57,7.26,6.93,6.67
5,40,30,20,5,1-OFF,YES,154,2.460635680346416,1.97,0.59,7.38,7.0,6.73
5,40,30,20,5,DCA,NO,154,6.18362033676536,1.96,-1.13,4.59,2.78,1.95
5,40,30,20,5,DCA,YES,154,5.30190233393598,1.83,-1.16,4.27,2.48,1.39
5,40,30,15,10,1-OFF,NO,145,2.0738582433989143,1.78,0.43,6.45,5.78,5.48
5,40,30,15,10,1-OFF,YES,145,2.090403692439848,1.78,0.45,6.57,5.88,5.56
5,40,30,15,10,DCA,NO,145,6.1821253102305525,1.78,-1.16,4.09,2.25,1.5
5,40,30,15,10,DCA,YES,145,5.2984527754395625,1.67,-1.17,3.77,1.95,1.03
5,40,30,10,15,1-OFF,NO,136,1.7024633737450536,1.59,0.28,5.63,4.63,4.28
5,40,30,10,15,1-OFF,YES,136,1.7331984383650851,1.59,0.31,5.76,4.75,4.41
5,40,30,10,15,DCA,NO,136,6.180650997455376,1.59,-1.19,3.59,1.71,1.05
5,40,30,10,15,DCA,YES,136,5.295102806514369,1.52,-1.19,3.27,1.42,0.67
5,40,30,5,20,1-OFF,NO,127,1.3596360312531723,1.4,0.14,4.82,3.47,3.09
5,40,30,5,20,1-OFF,YES,127,1.4015100195130328,1.41,0.17,4.95,3.64,3.25
5,40,30,5,20,DCA,NO,127,6.179198118932826,1.4,-1.22,3.09,1.18,0.59
5,40,30,5,20,DCA,YES,127,5.291853553634564,1.36,-1.21,2.77,0.89,0.31
5,40,30,0,25,1-OFF,NO,118,1.0808883006966208,1.22,-0.0,4.01,2.32,1.89
5,40,30,0,25,1-OFF,YES,118,1.1214505851800969,1.22,0.03,4.14,2.52,2.11
5,40,30,0,25,DCA,NO,118,6.177767415242569,1.22,-1.25,2.59,0.65,0.14
5,40,30,0,25,DCA,YES,118,5.288706156557396,1.2,-1.23,2.27,0.37,-0.06
5,40,25,30,0,1-OFF,NO,159,3.253840313837942,2.21,0.66,8.69,9.13,9.05
5,40,25,30,0,1-OFF,YES,159,3.234799145619802,2.21,0.68,8.81,9.17,9.06
5,40,25,30,0,DCA,NO,159,6.18786588008407,2.21,-1.15,5.58,3.9,2.99
5,40,25,30,0,DCA,YES,159,5.313677210379913,2.01,-1.19,5.26,3.62,2.27
5,40,25,25,5,1-OFF,NO,150,2.8625004216924013,2.02,0.52,7.87,7.98,7.86
5,40,25,25,5,1-OFF,YES,150,2.852361338424213,2.02,0.54,8.0,8.03,7.89
5,40,25,25,5,DCA,NO,150,6.186333764659107,2.02,-1.18,5.08,3.37,2.53
5,40,25,25,5,DCA,YES,150,5.310043734516645,1.85,-1.21,4.77,3.09,1.9
5,40,25,20,10,1-OFF,NO,141,2.471292465117755,1.83,0.38,7.06,6.83,6.66
5,40,25,20,10,1-OFF,YES,141,2.472701139670095,1.83,0.4,7.18,6.9,6.72
5,40,25,20,10,DCA,NO,141,6.184820951148088,1.83,-1.21,4.58,2.84,2.08
5,40,25,20,10,DCA,YES,141,5.306507692142349,1.7,-1.23,4.27,2.56,1.54
5,40,25,15,15,1-OFF,NO,132,2.0838087321418883,1.64,0.23,6.25,5.68,5.47
5,40,25,15,15,1-OFF,YES,132,2.098909415803037,1.65,0.27,6.37,5.77,5.56
5,40,25,15,15,DCA,NO,132,6.183328120280749,1.64,-1.24,4.08,2.3,1.63
5,40,25,15,15,DCA,YES,132,5.303070184453125,1.54,-1.24,3.77,2.02,1.17
5,40,25,10,20,1-OFF,NO,123,1.7070888572814678,1.46,0.09,5.43,4.53,4.27
5,40,25,10,20,1-OFF,YES,123,1.7367422344681007,1.46,0.13,5.56,4.65,4.4
5,40,25,10,20,DCA,NO,123,6.181855971718933,1.46,-1.27,3.58,1.77,1.17
5,40,25,10,20,DCA,YES,123,5.299732325701881,1.38,-1.26,3.27,1.49,0.81
5,40,25,5,25,1-OFF,NO,115,1.3560996486424284,1.27,-0.05,4.62,3.37,3.07
5,40,25,5,25,1-OFF,YES,115,1.3977745466932,1.27,-0.01,4.75,3.53,3.25
5,40,25,5,25,DCA,NO,115,6.180405224603677,1.27,-1.3,3.07,1.23,0.72
5,40,25,5,25,DCA,YES,115,5.2964952433282475,1.23,-1.28,2.77,0.97,0.45
5,40,25,0,30,1-OFF,NO,106,1.0647108424780192,1.08,-0.19,3.81,2.22,1.88
5,40,25,0,30,1-OFF,YES,106,1.1068220004256666,1.09,-0.15,3.94,2.42,2.1
5,40,25,0,30,DCA,NO,106,6.178976618119451,1.08,-1.32,2.57,0.7,0.26
5,40,25,0,30,DCA,YES,106,5.2933600780901475,1.07,-1.3,2.27,0.44,0.08
5,40,20,35,0,1-OFF,NO,155,3.6649734856356657,2.26,0.61,9.3,10.18,10.23
5,40,20,35,0,1-OFF,YES,155,3.63821938436281,2.26,0.63,9.43,10.21,10.24
5,40,20,35,0,DCA,NO,155,6.190612320844375,2.26,-1.19,6.07,4.49,3.57
5,40,20,35,0,DCA,YES,155,5.321976994871042,2.03,-1.25,5.76,4.23,2.78
5,40,20,30,5,1-OFF,NO,146,3.274056589814013,2.07,0.47,8.49,9.03,9.04
5,40,20,30,5,1-OFF,YES,146,3.2532722844681965,2.07,0.49,8.61,9.07,9.06
5,40,20,30,5,DCA,NO,146,6.189063868317694,2.07,-1.22,5.57,3.96,3.11
5,40,20,30,5,DCA,YES,146,5.318259081352147,1.87,-1.26,5.26,3.7,2.41
5,40,20,25,10,1-OFF,NO,137,2.8809526320901404,1.89,0.33,7.67,7.88,7.84
5,40,20,25,10,1-OFF,YES,137,2.8690003712958525,1.89,0.36,7.79,7.93,7.88
5,40,20,25,10,DCA,NO,137,6.187534028059073,1.89,-1.25,5.07,3.42,2.66
5,40,20,25,10,DCA,YES,137,5.314637570162278,1.72,-1.28,4.77,3.16,2.05
5,40,20,20,15,1-OFF,NO,129,2.487446704298229,1.7,0.18,6.86,6.73,6.65
5,40,20,20,15,1-OFF,YES,129,2.4870255247028186,1.7,0.22,6.98,6.8,6.71
5,40,20,20,15,DCA,NO,129,6.186023461173716,1.7,-1.28,4.56,2.89,2.21
5,40,20,20,15,DCA,YES,129,5.311113550436378,1.56,-1.3,4.27,2.63,1.68
5,40,20,15,20,1-OFF,NO,120,2.09681640051519,1.51,0.04,6.05,5.58,5.45
5,40,20,15,20,1-OFF,YES,120,2.1101764612772285,1.51,0.08,6.17,5.67,5.55
5,40,20,15,20,DCA,NO,120,6.184532847129067,1.51,-1.31,4.06,2.36,1.75
5,40,20,15,20,DCA,YES,120,5.3076881242709035,1.4,-1.31,3.77,2.1,1.32
5,40,20,10,25,1-OFF,NO,111,1.715516150894595,1.33,-0.1,5.23,4.42,4.26
5,40,20,10,25,1-OFF,YES,111,1.7437422246155778,1.33,-0.06,5.35,4.55,4.39
5,40,20,10,25,DCA,NO,111,6.183062884284146,1.33,-1.34,3.56,1.82,1.3
5,40,20,10,25,DCA,YES,111,5.304362406852757,1.25,-1.33,3.27,1.57,0.95
5,40,20,5,30,1-OFF,NO,102,1.3574020804565652,1.14,-0.24,4.42,3.27,3.06
5,40,20,5,30,1-OFF,YES,102,1.3984515175309162,1.14,-0.2,4.54,3.43,3.23
5,40,20,5,30,DCA,NO,102,6.181614290435459,1.14,-1.37,3.06,1.29,0.84
5,40,20,5,30,DCA,YES,102,5.301137526589955,1.09,-1.35,2.77,1.04,0.59
5,40,20,0,35,1-OFF,NO,93,1.054563950247428,0.95,-0.39,3.61,2.12,1.87
5,40,20,0,35,1-OFF,YES,93,1.0977698310099395,0.95,-0.34,3.73,2.32,2.09
5,40,20,0,35,DCA,NO,93,6.180187803379749,0.95,-1.4,2.56,0.75,0.39
5,40,20,0,35,DCA,YES,93,5.298014625244017,0.93,-1.37,2.27,0.51,0.22
5,40,15,40,0,1-OFF,NO,151,4.076912048850222,2.32,0.56,9.91,11.23,11.42
5,40,15,40,0,1-OFF,YES,151,4.045297984323164,2.32,0.58,10.04,11.25,11.42
5,40,15,40,0,DCA,NO,151,6.193373909283504,2.32,-1.23,6.56,5.08,4.15
5,40,15,40,0,DCA,YES,151,5.330348716125227,2.05,-1.3,6.26,4.84,3.29
5,40,15,35,5,1-OFF,NO,143,3.6882176748171487,2.13,0.42,9.1,10.08,10.22
